time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","AWS - App. Wind Speed","TWS - True Wind Speed","AWA - App. Wind Angle","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","VMG - Velocity Made Good","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Temperature"
"2024-11-02 17:33:10.799","2024-11-03 13:43:48.441",38.197787,13.278313,349.33,0.1024676,349.33,,,,,,15.02,-95.75,,4,16.56,19,3.576,-241.9
"2024-11-02 17:33:11.799","2024-11-03 13:43:48.442",38.197788,13.278315,349.27,0.3546765,349.27,,,,,,15.03,-95.76,,4,16.06,19,3.576,-242
"2024-11-02 17:33:12.799","2024-11-03 13:43:48.442",38.197802,13.278289,349.23,0.368339,349.23,,,,,,15.07,-95.76,,4,15.62,19,3.576,-241.9
"2024-11-02 17:33:13.799","2024-11-03 13:43:48.442",38.197796,13.278287,349.22,0.1065993,349.22,,,,,,15.01,-95.79,,4,15.26,19,3.574,-242
"2024-11-02 17:33:14.799","2024-11-03 13:43:48.443",38.197803,13.278282,349.27,0.1621518,349.27,,,,,,15.04,-95.8,,4,14.97,19,3.576,-242
"2024-11-02 17:33:15.799","2024-11-03 13:43:48.443",38.197823,13.278262,349.28,0.1462979,349.28,,,,,,15,-95.81,,4,14.74,19,3.576,-242
"2024-11-02 17:33:16.799","2024-11-03 13:43:48.443",38.197818,13.278256,349.32,0.1239451,349.32,,,,,,15.08,-95.79,,4,14.66,19,3.576,-241.9
"2024-11-02 17:33:37.799","2024-11-03 13:43:48.443",38.198277,13.277702,349.3,2.712054,162.08,,,,,,15.02,-95.75,,4,20.33,19,3.576,-242.1
"2024-11-02 17:33:38.799","2024-11-03 13:43:48.444",38.198275,13.277713,349.23,1.871107,160.66,,,,,,14.97,-95.76,,4,18.81,19,3.576,-242.1
"2024-11-02 17:33:39.799","2024-11-03 13:43:48.444",38.198258,13.277730,349.34,1.158526,169.29,,,,,,14.95,-95.77,,4,17.62,19,3.576,-242.1
"2024-11-02 17:33:40.799","2024-11-03 13:43:48.444",38.198231,13.277757,349.35,1.222311,169.68,,,,,,14.99,-95.78,,4,16.7,19,3.576,-242
"2024-11-02 17:33:41.799","2024-11-03 13:43:48.444",38.198217,13.277768,349.33,1.563237,173.77,,,,,,15,-95.79,,4,15.91,19,3.576,-241.8
"2024-11-02 17:33:42.799","2024-11-03 13:43:48.445",38.198194,13.277795,349.41,1.416366,165.58,,,,,,15,-95.79,,4,15.2,19,3.576,-241.9
"2024-11-02 17:33:43.799","2024-11-03 13:43:48.445",38.198183,13.277818,349.44,1.757639,147.21,,,,,,14.96,-95.79,,4,14.63,19,3.576,-242
"2024-11-02 17:33:44.599","2024-11-03 13:43:48.445",38.198175,13.277832,349.44,1.731105,138.1,,,,,,15.03,-95.77,,4,14.27,19,3.576,-241.9
"2024-11-02 17:33:45.799","2024-11-03 13:43:48.445",38.198166,13.277840,349.44,1.38614,140.09,,,,,,15.07,-95.76,,4,13.9,19,3.576,-241.9
"2024-11-02 17:33:46.799","2024-11-03 13:43:48.446",38.198164,13.277853,349.51,0.9429982,146.18,,,,,,15.01,-95.78,,4,13.64,19,3.576,-242
"2024-11-02 17:33:47.799","2024-11-03 13:43:48.446",38.198168,13.277852,349.58,0.7491722,129.43,,,,,,15,-95.79,,4,13.38,19,3.576,-241.8
"2024-11-02 17:33:48.699","2024-11-03 13:43:48.446",38.198162,13.277850,349.58,0.3884203,349.6,,,,,,15.05,-95.77,,4,13.2,19,3.576,-242
"2024-11-02 17:33:49.799","2024-11-03 13:43:48.446",38.198111,13.277905,349.55,0.3293306,349.55,,,,,,15.08,-95.76,,5,11.73,19,3.576,-242
"2024-11-02 17:33:50.799","2024-11-03 13:43:48.447",38.198075,13.277939,349.52,0.7424431,139.26,,,,,,15.03,-95.76,,5,11.21,19,3.576,-242
"2024-11-02 17:33:51.799","2024-11-03 13:43:48.447",38.198061,13.277952,349.61,1.035477,159.93,,,,,,15.03,-95.75,,5,11.16,19,3.576,-242.1
"2024-11-02 17:33:52.799","2024-11-03 13:43:48.447",38.198044,13.277953,349.57,1.253406,155.43,,,,,,15.06,-95.73,,5,11.12,19,3.576,-242
"2024-11-02 17:33:53.799","2024-11-03 13:43:48.447",38.198030,13.277963,349.53,1.334597,160.35,,,,,,15.11,-95.75,,4,11.04,19,3.576,-241.8
"2024-11-02 17:33:54.799","2024-11-03 13:43:48.448",38.198008,13.277981,349.53,1.390482,161.14,,,,,,15.11,-95.75,,4,11.02,19,3.576,-242
"2024-11-02 17:33:55.799","2024-11-03 13:43:48.448",38.197997,13.278000,349.45,1.638725,156.03,,,,,,15.11,-95.75,,4,11.02,19,3.578,-242
"2024-11-02 17:33:56.799","2024-11-03 13:43:48.448",38.197988,13.278020,349.41,1.679671,145.25,,,,,,15.14,-95.76,,4,11.14,19,3.576,-242.1
"2024-11-02 17:33:57.799","2024-11-03 13:43:48.448",38.197982,13.278015,349.41,1.681807,139.73,,,,,,15.12,-95.78,,4,11.38,19,3.576,-242.1
"2024-11-02 17:33:58.799","2024-11-03 13:43:48.449",38.197977,13.278012,349.38,1.441172,147.72,,,,,,15.03,-95.79,,4,11.48,19,3.576,-242
"2024-11-02 17:33:59.799","2024-11-03 13:43:48.449",38.197965,13.278023,349.42,1.328309,153.47,,,,,,14.97,-95.79,,4,11.55,19,3.576,-242.1
"2024-11-02 17:34:00.799","2024-11-03 13:43:48.449",38.197956,13.278034,349.47,1.375316,151.63,,,,,,15,-95.78,,4,11.57,19,3.576,-242
"2024-11-02 17:34:01.799","2024-11-03 13:43:48.449",38.197958,13.278030,349.43,1.342401,149.62,,,,,,15.01,-95.78,,4,11.64,19,3.576,-242
"2024-11-02 17:34:02.799","2024-11-03 13:43:48.45",38.197964,13.278020,349.38,1.036682,149.97,,,,,,15.03,-95.78,,4,11.71,19,3.574,-242
"2024-11-02 17:34:03.799","2024-11-03 13:43:48.45",38.197954,13.278038,349.32,0.8301408,150.55,,,,,,14.99,-95.8,,4,11.84,19,3.574,-242.1
"2024-11-02 17:34:04.799","2024-11-03 13:43:48.45",38.197958,13.278034,349.44,0.9004726,139.2,,,,,,14.91,-95.81,,4,11.91,19,3.576,-242
"2024-11-02 17:34:05.799","2024-11-03 13:43:48.45",38.197939,13.278033,349.49,0.7871714,138.51,,,,,,14.94,-95.8,,4,11.97,19,3.576,-241.9
"2024-11-02 17:34:21.799","2024-11-03 13:43:48.45",38.197841,13.278114,349.39,0.1906939,349.39,,,,,,15,-95.83,,5,7.141,19,3.576,-242
"2024-11-02 17:34:22.799","2024-11-03 13:43:48.451",38.197847,13.278111,349.43,0.454606,349.43,,,,,,14.95,-95.85,,5,7.059,19,3.576,-241.9
"2024-11-02 17:34:23.799","2024-11-03 13:43:48.451",38.197853,13.278110,349.49,0.5932663,200.41,,,,,,14.97,-95.85,,5,6.984,19,3.576,-242
"2024-11-02 17:34:24.799","2024-11-03 13:43:48.451",38.197861,13.278108,349.52,0.5694832,208.25,,,,,,14.93,-95.85,,5,6.91,19,3.576,-241.9
"2024-11-02 17:34:25.599","2024-11-03 13:43:48.451",38.197863,13.278107,349.6,0.5323873,207.7,,,,,,14.95,-95.84,,5,6.879,19,3.576,-242
"2024-11-02 17:34:26.799","2024-11-03 13:43:48.452",38.197865,13.278104,349.55,0.5746598,207.7,,,,,,15.04,-95.8,,5,6.832,19,3.576,-242.2
"2024-11-02 17:34:27.799","2024-11-03 13:43:48.452",38.197864,13.278104,349.49,0.587096,210.64,,,,,,15.03,-95.8,,5,6.785,19,3.576,-242
"2024-11-02 17:34:28.799","2024-11-03 13:43:48.452",38.197865,13.278107,349.49,0.6233003,210.34,,,,,,14.99,-95.81,,6,6.711,19,3.576,-242
"2024-11-02 17:34:29.699","2024-11-03 13:43:48.452",38.197866,13.278111,349.5,0.5363622,208.02,,,,,,15.01,-95.84,,6,6.648,19,3.576,-241.9
"2024-11-02 17:34:30.799","2024-11-03 13:43:48.453",38.197873,13.278111,349.51,0.4510731,349.51,,,,,,14.99,-95.86,,6,6.582,19,3.576,-242
"2024-11-02 17:34:31.799","2024-11-03 13:43:48.453",38.197876,13.278116,349.56,0.2423623,349.56,,,,,,14.99,-95.86,,6,6.527,19,3.576,-241.9
"2024-11-02 17:34:32.799","2024-11-03 13:43:48.453",38.197881,13.278118,349.67,0.1214731,349.67,,,,,,14.96,-95.88,,6,6.484,19,3.576,-242.1
"2024-11-02 17:34:33.799","2024-11-03 13:43:48.453",38.197889,13.278124,349.69,0.07354631,349.69,,,,,,15.01,-95.86,,6,6.438,19,3.576,-242
"2024-11-02 17:34:34.799","2024-11-03 13:43:48.454",38.197894,13.278122,349.67,0.1966347,349.67,,,,,,15.1,-95.81,,6,6.406,19,3.576,-242.1
"2024-11-02 17:34:35.799","2024-11-03 13:43:48.454",38.197895,13.278119,349.63,0.1848222,349.63,,,,,,15.12,-95.8,,6,6.387,19,3.576,-242
"2024-11-02 17:34:36.799","2024-11-03 13:43:48.454",38.197894,13.278113,349.63,0.1456749,349.63,,,,,,15.1,-95.83,,6,6.363,19,3.576,-241.9
"2024-11-02 17:34:37.799","2024-11-03 13:43:48.454",38.197894,13.278101,349.62,0.3000361,349.62,,,,,,15.12,-95.81,,6,6.344,19,3.576,-242.1
"2024-11-02 17:34:38.799","2024-11-03 13:43:48.455",38.197891,13.278088,349.61,0.51135,349.61,,,,,,15.08,-95.83,,6,6.324,19,3.574,-242
"2024-11-02 17:34:39.799","2024-11-03 13:43:48.455",38.197889,13.278090,349.63,0.707061,250.38,,,,,,15.04,-95.83,,6,6.312,19,3.576,-242
"2024-11-02 17:34:40.799","2024-11-03 13:43:48.455",38.197889,13.278093,349.68,0.514977,242.76,,,,,,15.1,-95.79,,6,6.32,19,3.576,-242
"2024-11-02 17:34:41.799","2024-11-03 13:43:48.455",38.197888,13.278094,349.57,0.3114431,349.57,,,,,,15.1,-95.79,,6,6.316,19,3.576,-242
"2024-11-02 17:34:42.799","2024-11-03 13:43:48.456",38.197885,13.278109,349.52,0.2503905,349.52,,,,,,15.08,-95.8,,6,6.328,19,3.576,-242
"2024-11-02 17:34:43.799","2024-11-03 13:43:48.456",38.197884,13.278106,349.54,0.2096021,349.54,,,,,,15.06,-95.81,,6,6.336,19,3.576,-242.1
"2024-11-02 17:34:44.799","2024-11-03 13:43:48.456",38.197884,13.278104,349.52,0.1576662,349.52,,,,,,15.06,-95.83,,5,6.359,19,3.576,-241.9
"2024-11-02 17:34:45.799","2024-11-03 13:43:48.456",38.197886,13.278108,349.5,0.1290253,349.5,,,,,,15.03,-95.8,,6,6.402,19,3.576,-241.9
"2024-11-02 17:34:46.799","2024-11-03 13:43:48.457",38.197882,13.278118,349.53,0.07260126,349.53,,,,,,15.03,-95.81,,6,6.438,19,3.574,-242
"2024-11-02 17:34:47.799","2024-11-03 13:43:48.457",38.197873,13.278124,349.51,0.09557784,349.51,,,,,,15.02,-95.83,,5,6.512,19,3.576,-241.9
"2024-11-02 17:34:48.799","2024-11-03 13:43:48.457",38.197868,13.278121,349.55,0.2451741,349.55,,,,,,15.01,-95.85,,5,6.57,19,3.574,-241.8
"2024-11-02 17:34:49.799","2024-11-03 13:43:48.457",38.197867,13.278114,349.55,0.3333796,349.55,,,,,,15.02,-95.86,,5,6.613,19,3.576,-242
"2024-11-02 17:34:50.799","2024-11-03 13:43:48.458",38.197861,13.278114,349.58,0.3863533,349.58,,,,,,15.06,-95.85,,5,6.637,19,3.574,-242
"2024-11-02 17:34:51.799","2024-11-03 13:43:48.458",38.197860,13.278117,349.56,0.4136403,349.56,,,,,,15.05,-95.86,,4,6.707,19,3.576,-242
"2024-11-02 17:34:52.799","2024-11-03 13:43:48.458",38.197860,13.278121,349.56,0.3090787,349.56,,,,,,15.11,-95.86,,5,6.746,19,3.576,-242
"2024-11-02 17:34:53.799","2024-11-03 13:43:48.458",38.197854,13.278124,349.54,0.1538784,349.54,,,,,,15.11,-95.85,,5,6.793,19,3.574,-241.9
"2024-11-02 17:34:54.799","2024-11-03 13:43:48.459",38.197855,13.278121,349.57,0.2119468,349.57,,,,,,15.11,-95.85,,4,6.867,19,3.574,-242
"2024-11-02 17:34:55.799","2024-11-03 13:43:48.459",38.197851,13.278117,349.54,0.1742467,349.54,,,,,,15.07,-95.83,,4,6.961,19,3.574,-242
"2024-11-02 17:34:56.799","2024-11-03 13:43:48.459",38.197854,13.278125,349.58,0.2307593,349.58,,,,,,15.08,-95.84,,4,7.039,19,3.576,-241.9
"2024-11-02 17:34:57.799","2024-11-03 13:43:48.459",38.197846,13.278126,349.57,0.0486678,349.57,,,,,,15.07,-95.83,,4,7.23,19,3.574,-242
"2024-11-02 17:34:58.799","2024-11-03 13:43:48.459",38.197855,13.278121,349.56,0.0938697,349.56,,,,,,15.03,-95.8,,4,7.34,19,3.574,-242
"2024-11-02 17:34:59.799","2024-11-03 13:43:48.46",38.197856,13.278125,349.57,0.1614644,349.57,,,,,,15.05,-95.8,,4,7.391,19,3.574,-241.9
"2024-11-02 17:35:00.799","2024-11-03 13:43:48.46",38.197853,13.278120,349.52,0.1796191,349.52,,,,,,15.08,-95.81,,5,7.105,19,3.576,-242
"2024-11-02 17:35:01.799","2024-11-03 13:43:48.46",38.197852,13.278125,349.49,0.2359312,349.49,,,,,,15.1,-95.81,,5,7.035,19,3.574,-241.9
"2024-11-02 17:35:02.799","2024-11-03 13:43:48.46",38.197846,13.278124,349.49,0.2198672,349.49,,,,,,15.05,-95.8,,5,6.984,19,3.576,-241.9
"2024-11-02 17:35:03.799","2024-11-03 13:43:48.461",38.197844,13.278129,349.46,0.2254124,349.46,,,,,,15.05,-95.83,,5,6.93,19,3.576,-241.9
"2024-11-02 17:35:04.799","2024-11-03 13:43:48.461",38.197840,13.278124,349.49,0.2194292,349.49,,,,,,15.04,-95.81,,4,6.895,19,3.576,-241.8
"2024-11-02 17:35:05.799","2024-11-03 13:43:48.461",38.197842,13.278120,349.52,0.3235029,349.52,,,,,,15.02,-95.81,,5,6.863,19,3.576,-242
"2024-11-02 17:35:06.599","2024-11-03 13:43:48.461",38.197835,13.278107,349.5,0.3705334,349.52,,,,,,15.03,-95.83,,5,6.816,19,3.576,-242
"2024-11-02 17:35:07.799","2024-11-03 13:43:48.462",38.197826,13.278089,349.46,0.6409872,255.06,,,,,,15.08,-95.83,,6,6.746,19,3.576,-241.9
"2024-11-02 17:35:08.799","2024-11-03 13:43:48.462",38.197812,13.278078,349.41,0.9038521,252.2,,,,,,15.06,-95.83,,6,6.684,19,3.576,-242.1
"2024-11-02 17:35:09.799","2024-11-03 13:43:48.462",38.197806,13.278074,349.42,0.8767797,242.07,,,,,,15.04,-95.83,,6,6.641,19,3.576,-242
"2024-11-02 17:35:10.699","2024-11-03 13:43:48.462",38.197802,13.278071,349.42,0.6867167,243.64,,,,,,15.05,-95.81,,6,6.602,19,3.576,-241.9
"2024-11-02 17:35:11.799","2024-11-03 13:43:48.462",38.197794,13.278056,349.35,0.5928745,248.22,,,,,,15.08,-95.8,,6,6.559,19,3.576,-242.1
"2024-11-02 17:35:12.799","2024-11-03 13:43:48.463",38.197784,13.278046,349.34,0.7343668,248.61,,,,,,15.03,-95.79,,6,6.531,19,3.576,-241.9
"2024-11-02 17:35:13.799","2024-11-03 13:43:48.463",38.197779,13.278048,349.38,0.8491775,243.91,,,,,,15,-95.8,,6,6.488,19,3.576,-241.9
"2024-11-02 17:35:14.799","2024-11-03 13:43:48.463",38.197769,13.278047,349.39,0.6334723,240.82,,,,,,15.05,-95.84,,6,6.434,19,3.576,-241.9
"2024-11-02 17:35:15.799","2024-11-03 13:43:48.463",38.197761,13.278041,349.44,0.6093986,229.88,,,,,,15.04,-95.86,,6,6.387,19,3.576,-242
"2024-11-02 17:35:16.799","2024-11-03 13:43:48.464",38.197760,13.278040,349.49,0.5856952,226.46,,,,,,15.02,-95.87,,6,6.348,19,3.576,-242
"2024-11-02 17:35:17.799","2024-11-03 13:43:48.464",38.197757,13.278031,349.44,0.4218841,349.44,,,,,,15.04,-95.87,,6,6.328,19,3.576,-242.2
"2024-11-02 17:35:18.799","2024-11-03 13:43:48.464",38.197744,13.278022,349.43,0.5428655,238.28,,,,,,15.03,-95.88,,6,6.348,19,3.576,-241.8
"2024-11-02 17:35:19.799","2024-11-03 13:43:48.464",38.197730,13.278022,349.44,0.6855108,241.88,,,,,,15.04,-95.89,,6,6.391,19,3.576,-242
"2024-11-02 17:35:20.799","2024-11-03 13:43:48.465",38.197731,13.278021,349.42,0.6521778,221.41,,,,,,15.1,-95.88,,6,6.426,19,3.576,-241.9
"2024-11-02 17:35:21.799","2024-11-03 13:43:48.465",38.197722,13.278003,349.39,0.5327127,223.16,,,,,,15.12,-95.86,,6,6.445,19,3.576,-242
"2024-11-02 17:35:22.799","2024-11-03 13:43:48.465",38.197717,13.277993,349.34,0.8712788,236.02,,,,,,15.11,-95.84,,5,6.484,19,3.576,-242
"2024-11-02 17:35:23.799","2024-11-03 13:43:48.465",38.197714,13.277987,349.38,0.9543653,233.97,,,,,,14.99,-95.86,,4,6.555,19,3.576,-242
"2024-11-02 17:35:24.799","2024-11-03 13:43:48.466",38.197710,13.277983,349.44,0.8698691,231.4,,,,,,14.99,-95.86,,5,6.648,19,3.576,-241.9
"2024-11-02 17:35:25.799","2024-11-03 13:43:48.466",38.197715,13.277981,349.42,0.8244889,227.54,,,,,,15.01,-95.84,,5,6.746,19,3.576,-242
"2024-11-02 17:35:26.799","2024-11-03 13:43:48.466",38.197718,13.277977,349.42,0.6271612,234.72,,,,,,15.05,-95.84,,5,6.844,19,3.576,-241.9
"2024-11-02 17:35:27.799","2024-11-03 13:43:48.466",38.197717,13.277985,349.39,0.5539864,241.61,,,,,,15.08,-95.81,,5,6.953,19,3.576,-241.9
"2024-11-02 17:35:28.799","2024-11-03 13:43:48.467",38.197717,13.277998,349.33,0.3826544,349.33,,,,,,15.06,-95.81,,5,7.074,19,3.576,-242.1
"2024-11-02 17:35:29.799","2024-11-03 13:43:48.467",38.197722,13.278001,349.35,0.3391775,349.35,,,,,,15.06,-95.81,,5,7.25,19,3.576,-242.1
"2024-11-02 17:35:30.799","2024-11-03 13:43:48.467",38.197727,13.278002,349.32,0.2072882,349.32,,,,,,15.06,-95.84,,4,7.434,19,3.576,-241.9
"2024-11-02 17:35:31.799","2024-11-03 13:43:48.467",38.197737,13.278007,349.35,0.1064295,349.35,,,,,,15.05,-95.81,,4,7.586,19,3.576,-241.9
"2024-11-02 17:35:32.799","2024-11-03 13:43:48.468",38.197749,13.278026,349.35,0.1851788,349.35,,,,,,15.05,-95.79,,4,7.711,19,3.576,-242
"2024-11-02 17:35:33.799","2024-11-03 13:43:48.468",38.197746,13.278043,349.41,0.4314255,349.41,,,,,,15.05,-95.79,,4,8.008,19,3.576,-242
"2024-11-02 17:35:34.799","2024-11-03 13:43:48.468",38.197759,13.278069,349.34,0.643325,149.13,,,,,,15.02,-95.81,,4,8.227,19,3.576,-241.9
"2024-11-02 17:35:35.799","2024-11-03 13:43:48.468",38.197773,13.278078,349.3,0.8486693,76.64,,,,,,15,-95.84,,4,8.422,19,3.576,-242
"2024-11-02 17:35:36.799","2024-11-03 13:43:48.468",38.197781,13.278082,349.28,0.9043825,60.54,,,,,,15,-95.86,,4,8.578,19,3.576,-242
"2024-11-02 17:35:37.799","2024-11-03 13:43:48.469",38.197776,13.278081,349.3,0.8231927,50.91,,,,,,15.03,-95.81,,4,8.734,19,3.576,-242.1
"2024-11-02 17:35:38.799","2024-11-03 13:43:48.469",38.197774,13.278080,349.27,0.5997401,50.04,,,,,,15.02,-95.8,,4,8.852,19,3.576,-241.9
"2024-11-02 17:35:39.799","2024-11-03 13:43:48.469",38.197771,13.278066,349.3,0.4936223,349.3,,,,,,15,-95.81,,5,8.523,19,3.576,-242
"2024-11-02 17:35:40.799","2024-11-03 13:43:48.469",38.197771,13.278057,349.27,0.2504514,349.27,,,,,,15.05,-95.83,,4,8.617,19,3.576,-241.9
"2024-11-02 17:35:41.799","2024-11-03 13:43:48.469",38.197785,13.278062,349.27,0.2306885,349.27,,,,,,15.03,-95.83,,4,8.758,19,3.574,-242
"2024-11-02 17:35:42.799","2024-11-03 13:43:48.47",38.197785,13.278068,349.35,0.3884572,349.35,,,,,,14.96,-95.84,,4,8.898,19,3.576,-241.9
"2024-11-02 17:35:43.799","2024-11-03 13:43:48.47",38.197786,13.278067,349.43,0.301505,349.43,,,,,,14.97,-95.85,,4,9.016,19,3.576,-241.9
"2024-11-02 17:35:44.799","2024-11-03 13:43:48.47",38.197640,13.277893,349.49,0.3002023,349.49,,,,,,14.97,-95.84,,3,14.3,19,3.576,-241.9
"2024-11-02 17:35:45.799","2024-11-03 13:43:48.47",38.197499,13.277702,349.47,1.537685,246.17,,,,,,14.99,-95.84,,4,15.41,19,3.576,-242
"2024-11-02 17:35:46.799","2024-11-03 13:43:48.47",38.197501,13.277703,349.51,2.982873,234.49,,,,,,15.04,-95.86,,4,12.55,19,3.574,-241.9
"2024-11-02 17:35:47.599","2024-11-03 13:43:48.471",38.197507,13.277723,349.47,2.829924,234.17,,,,,,15.07,-95.87,,5,9.789,19,3.574,-241.8
"2024-11-02 17:35:48.799","2024-11-03 13:43:48.471",38.197529,13.277752,349.5,2.187532,231.92,,,,,,15.06,-95.85,,5,9.062,19,3.574,-241.9
"2024-11-02 17:35:49.799","2024-11-03 13:43:48.471",38.197541,13.277754,349.47,1.598987,234.47,,,,,,15.06,-95.81,,5,9.18,19,3.576,-242
"2024-11-02 17:35:50.799","2024-11-03 13:43:48.471",38.197553,13.277753,349.43,1.358237,240.86,,,,,,15.08,-95.84,,5,9.281,19,3.576,-241.9
"2024-11-02 17:35:51.699","2024-11-03 13:43:48.472",38.197561,13.277757,349.44,1.226729,247.68,,,,,,15.03,-95.85,,4,9.352,19,3.576,-242
"2024-11-02 17:35:52.799","2024-11-03 13:43:48.472",38.197573,13.277762,349.42,1.071668,249.64,,,,,,15.08,-95.81,,4,9.453,19,3.576,-241.8
"2024-11-02 17:35:53.799","2024-11-03 13:43:48.472",38.197584,13.277765,349.34,0.9367464,255.37,,,,,,15.05,-95.8,,4,9.562,19,3.576,-242.1
"2024-11-02 17:35:54.799","2024-11-03 13:43:48.472",38.197587,13.277758,349.39,0.8508259,261.64,,,,,,15.03,-95.83,,3,9.977,19,3.576,-242
"2024-11-02 17:35:55.799","2024-11-03 13:43:48.473",38.197583,13.277753,349.47,0.7992151,258.49,,,,,,15.01,-95.84,,3,10.5,19,3.576,-241.9
"2024-11-02 17:35:56.799","2024-11-03 13:43:48.473",38.197586,13.277743,349.52,0.753874,249.95,,,,,,15.03,-95.83,,3,10.98,19,3.576,-241.9
"2024-11-02 17:35:57.799","2024-11-03 13:43:48.473",38.197587,13.277733,349.5,0.7706823,250.48,,,,,,15.1,-95.81,,4,11.48,19,3.576,-242
"2024-11-02 17:35:58.799","2024-11-03 13:43:48.473",38.197588,13.277726,349.44,0.7787643,250.87,,,,,,15.04,-95.83,,4,12,19,3.576,-241.8
"2024-11-02 17:35:59.799","2024-11-03 13:43:48.474",38.197596,13.277725,349.49,0.7377331,249.27,,,,,,15.03,-95.85,,5,11.93,19,3.576,-242
"2024-11-02 17:36:08.799","2024-11-03 13:43:48.474",38.197601,13.277655,349.55,0.7997841,271.69,,,,,,15.02,-95.8,,3,18.72,19,3.576,-241.8
"2024-11-02 17:36:09.799","2024-11-03 13:43:48.474",38.197595,13.277661,349.61,0.5923808,271.69,,,,,,15.08,-95.79,,3,19.62,19,3.576,-241.9
"2024-11-02 17:36:10.799","2024-11-03 13:43:48.474",38.197597,13.277656,349.54,0.5169603,271.69,,,,,,15.05,-95.81,,3,20.67,19,3.576,-241.9
"2024-11-02 17:36:11.799","2024-11-03 13:43:48.474",38.197586,13.277660,349.52,0.5524797,271.69,,,,,,15.1,-95.79,,3,21.64,19,3.576,-242
"2024-11-02 17:36:12.799","2024-11-03 13:43:48.475",38.197587,13.277645,349.45,0.6071844,271.69,,,,,,15.1,-95.79,,3,22.58,19,3.576,-241.8
"2024-11-02 17:36:13.799","2024-11-03 13:43:48.561",38.197591,13.277652,349.41,0.6132426,271.69,,,,,,15.07,-95.78,,4,21.12,19,3.576,-242
"2024-11-02 17:36:14.799","2024-11-03 13:43:48.562",38.197591,13.277647,349.35,0.8359189,251.56,,,,,,15.03,-95.77,,3,20.98,19,3.576,-242
"2024-11-02 17:36:15.799","2024-11-03 13:43:48.562",38.197599,13.277643,349.33,0.9704379,244.75,,,,,,15.01,-95.8,,4,21.73,19,3.576,-242
"2024-11-02 17:36:16.799","2024-11-03 13:43:48.562",38.197607,13.277636,349.4,0.9626507,251.77,,,,,,14.94,-95.83,,4,22.52,19,3.576,-241.9
"2024-11-02 17:36:17.799","2024-11-03 13:43:48.563",38.197615,13.277643,349.46,0.9639537,261.87,,,,,,14.96,-95.8,,3,23,19,3.576,-242
"2024-11-02 17:36:49.799","2024-11-03 13:43:48.563",38.197856,13.278326,349.35,0.2499972,349.35,,,,,,15.04,-95.79,,3,19.3,19,3.574,-241.9
"2024-11-02 17:36:50.799","2024-11-03 13:43:48.563",38.197858,13.278324,349.34,0.2076131,349.34,,,,,,15.01,-95.81,,3,17.14,19,3.574,-241.9
"2024-11-02 17:36:51.799","2024-11-03 13:43:48.563",38.197866,13.278318,349.34,0.2158882,349.34,,,,,,15,-95.81,,3,15.59,19,3.574,-242
"2024-11-02 17:36:58.799","2024-11-03 13:43:48.564",38.197861,13.278272,349.46,0.449733,349.46,,,,,,14.93,-95.84,,4,15.16,19,3.574,-241.8
"2024-11-02 17:37:00.799","2024-11-03 13:43:48.564",38.197864,13.278249,349.42,0.5504597,234.81,,,,,,15.02,-95.79,,3,14.63,19,3.574,-242
"2024-11-02 17:37:01.799","2024-11-03 13:43:48.564",38.197865,13.278236,349.45,0.7875314,234.81,,,,,,15.06,-95.77,,5,13.69,19,3.574,-242
"2024-11-02 17:37:07.799","2024-11-03 13:43:48.565",38.197890,13.278245,349.23,0.5773554,234.81,,,,,,15.14,-95.81,,4,17.56,19,3.574,-242
"2024-11-02 17:37:08.799","2024-11-03 13:43:48.565",38.197893,13.278289,349.23,0.5611184,233.94,,,,,,15.05,-95.86,,4,15.05,18,3.572,-241.9
"2024-11-02 17:37:09.599","2024-11-03 13:43:48.565",38.197901,13.278295,349.3,1.156105,143.68,,,,,,15.05,-95.88,,3,14.2,19,3.574,-242
"2024-11-02 17:37:10.799","2024-11-03 13:43:48.565",38.197891,13.278280,349.34,1.183126,72.85,,,,,,15.03,-95.85,,4,13.96,19,3.574,-241.8
"2024-11-02 17:37:11.799","2024-11-03 13:43:48.566",38.197894,13.278261,349.38,0.5616652,72.9,,,,,,14.99,-95.83,,4,13.72,19,3.574,-241.9
"2024-11-02 17:37:12.799","2024-11-03 13:43:48.566",38.197888,13.278262,349.39,0.199147,349.39,,,,,,14.99,-95.8,,4,13.38,19,3.574,-241.9
"2024-11-02 17:37:13.699","2024-11-03 13:43:48.566",38.197882,13.278262,349.34,0.3372456,349.35,,,,,,15,-95.83,,4,13.1,19,3.574,-241.9
"2024-11-02 17:37:14.799","2024-11-03 13:43:48.566",38.197881,13.278250,349.39,0.4416577,349.39,,,,,,15.01,-95.81,,4,12.88,19,3.574,-242
"2024-11-02 17:37:15.799","2024-11-03 13:43:48.567",38.197879,13.278247,349.39,0.4809212,349.39,,,,,,15.06,-95.78,,4,12.84,19,3.574,-241.9
"2024-11-02 17:37:20.799","2024-11-03 13:43:48.567",38.197878,13.278248,349.28,0.417645,349.28,,,,,,15.03,-95.83,,5,13.95,19,3.574,-242
